Frequency (Hz)	Level (dB)
855.468750	-66.498322
856.445312	-65.994408
857.421875	-65.513214
858.398438	-65.672997
859.375000	-65.059135
860.351562	-64.539810
861.328125	-65.086777
862.304688	-64.616814
863.281250	-65.115555
864.257812	-63.673851
865.234375	-64.278900
866.210938	-62.954395
867.187500	-63.543701
868.164062	-62.612465
869.140625	-62.538422
870.117188	-61.778545
871.093750	-62.110115
872.070312	-61.353050
873.046875	-61.706448
874.023438	-61.478935
875.000000	-62.482040
875.976562	-61.595531
876.953125	-61.870712
877.929688	-62.472282
878.906250	-62.174519
879.882812	-62.228336
880.859375	-61.733887
881.835938	-61.343369
882.812500	-62.654999
883.789062	-62.548775
884.765625	-62.870663
885.742188	-63.006481
886.718750	-62.717754
887.695312	-63.530537
888.671875	-63.109833
889.648438	-62.301395
890.625000	-64.956093
891.601562	-64.899162
892.578125	-65.429688
893.554688	-65.712898
894.531250	-65.594704
895.507812	-65.942787
896.484375	-66.278328
897.460938	-66.615822
898.437500	-67.301071
899.414062	-66.914268
900.390625	-66.514442
901.367188	-65.982475
902.343750	-66.465904
903.320312	-67.462311
904.296875	-68.005989
905.273438	-67.047638
906.250000	-67.020920
907.226562	-67.603317
908.203125	-68.849121
909.179688	-69.034027
910.156250	-69.290550
911.132812	-68.555687
912.109375	-67.492188
913.085938	-70.089783
914.062500	-69.670029
915.039062	-69.825928
916.015625	-71.381447
916.992188	-69.420670
917.968750	-69.466629
918.945312	-70.442703
919.921875	-70.550003
920.898438	-69.478889
921.875000	-70.669960
922.851562	-72.099327
923.828125	-70.152145
924.804688	-71.198753
925.781250	-71.101746
926.757812	-70.587845
927.734375	-71.903580
928.710938	-72.507011
929.687500	-71.722443
930.664062	-71.395111
931.640625	-71.625160
932.617188	-71.502480
933.593750	-72.538414
934.570312	-72.642639
935.546875	-71.577957
936.523438	-72.020721
937.500000	-72.703552
938.476562	-72.595024
939.453125	-72.575752
940.429688	-73.094818
941.406250	-72.663345
942.382812	-72.509399
943.359375	-73.920929
944.335938	-74.606102
945.312500	-72.859779
946.289062	-73.701508
947.265625	-73.293480
948.242188	-74.090736
949.218750	-73.585297
950.195312	-73.109253
951.171875	-74.380035
952.148438	-74.073425
953.125000	-73.142166
954.101562	-74.896095
955.078125	-73.881058
956.054688	-74.042564
957.031250	-73.482796
958.007812	-75.022537
958.984375	-74.750748
959.960938	-76.054474
960.937500	-75.842628
961.914062	-75.109451
962.890625	-74.913658
963.867188	-74.138527
964.843750	-74.197083
965.820312	-75.605087
966.796875	-75.720993
967.773438	-76.753296
968.750000	-76.190117
969.726562	-75.625229
970.703125	-74.663567
971.679688	-75.353096
972.656250	-75.164619
973.632812	-74.924553
974.609375	-74.607124
975.585938	-75.211456
976.562500	-75.510292
977.539062	-75.133980
978.515625	-75.685738
979.492188	-75.107071
980.468750	-75.148064
981.445312	-76.026955
982.421875	-75.593773
983.398438	-74.963371
984.375000	-76.885323
985.351562	-76.222412
986.328125	-75.679550
987.304688	-74.870491
988.281250	-76.139244
989.257812	-78.222061
990.234375	-76.823761
991.210938	-76.548553
992.187500	-75.574867
993.164062	-76.633141
994.140625	-76.783913
995.117188	-76.072044
996.093750	-76.391731
997.070312	-77.150711
998.046875	-76.832329
999.023438	-76.399895
1000.000000	-76.493134
1000.976562	-74.562134
1001.953125	-75.907890
1002.929688	-74.565147
1003.906250	-76.145645
1004.882812	-76.376656
1005.859375	-74.818550
1006.835938	-75.761253
1007.812500	-75.473038
1008.789062	-76.845207
1009.765625	-76.204613
1010.742188	-76.597878
1011.718750	-76.461975
1012.695312	-77.800606
1013.671875	-77.038513
1014.648438	-75.945107
1015.625000	-76.110764
1016.601562	-75.682716
1017.578125	-75.736656
1018.554688	-76.070419
1019.531250	-75.448158
1020.507812	-76.217552
1021.484375	-76.303131
1022.460938	-76.800598
1023.437500	-76.744926
1024.414062	-76.999420
1025.390625	-75.783272
1026.367188	-76.736290
1027.343750	-74.987793
1028.320312	-77.451660
1029.296875	-76.216782
1030.273438	-76.652290
1031.250000	-77.093941
1032.226562	-76.868439
1033.203125	-76.427986
1034.179688	-76.402573
1035.156250	-76.442703
1036.132812	-75.124977
1037.109375	-76.007881
1038.085938	-77.578346
1039.062500	-75.988060
1040.039062	-77.591515
1041.015625	-75.958092
1041.992188	-75.711304
1042.968750	-76.950325
1043.945312	-75.650177
1044.921875	-75.251778
1045.898438	-74.247108
1046.875000	-74.569420
1047.851562	-74.633606
1048.828125	-76.567268
1049.804688	-75.919556
1050.781250	-74.802765
1051.757812	-74.972504
1052.734375	-77.326981
1053.710938	-76.301186
1054.687500	-74.607285
1055.664062	-74.301094
1056.640625	-75.909531
1057.617188	-76.135788
1058.593750	-75.550369
1059.570312	-74.841866
1060.546875	-74.346863
1061.523438	-74.838356
1062.500000	-76.064247
1063.476562	-75.783951
1064.453125	-75.978622
1065.429688	-75.565811
1066.406250	-75.699989
1067.382812	-75.239349
1068.359375	-74.574982
1069.335938	-72.734055
1070.312500	-74.741966
1071.289062	-75.760040
1072.265625	-73.790642
