Frequency (Hz)	Level (dB)
925.781250	-74.937958
926.757812	-74.052414
927.734375	-75.333359
928.710938	-75.696243
929.687500	-74.807869
930.664062	-74.537781
931.640625	-74.462830
932.617188	-74.299545
933.593750	-75.018715
934.570312	-74.962616
935.546875	-73.902809
936.523438	-74.355118
937.500000	-74.904152
938.476562	-74.374588
939.453125	-74.663429
940.429688	-74.526421
941.406250	-74.275703
942.382812	-74.031677
943.359375	-75.451378
944.335938	-75.847260
945.312500	-73.930550
946.289062	-74.648277
947.265625	-74.197166
948.242188	-74.761452
949.218750	-74.530235
950.195312	-73.825394
951.171875	-75.178688
952.148438	-74.449387
953.125000	-73.368858
954.101562	-75.199799
955.078125	-74.030945
956.054688	-74.213943
957.031250	-73.329834
958.007812	-74.607330
958.984375	-74.341667
959.960938	-75.563675
960.937500	-75.628227
961.914062	-74.652733
962.890625	-74.065277
963.867188	-73.526573
964.843750	-73.446548
965.820312	-74.734711
966.796875	-74.433762
967.773438	-75.461746
968.750000	-74.628662
969.726562	-74.116508
970.703125	-73.379730
971.679688	-73.795837
972.656250	-73.350418
973.632812	-73.127480
974.609375	-72.736275
975.585938	-73.161491
976.562500	-73.316093
977.539062	-72.817719
978.515625	-73.353271
979.492188	-72.679016
980.468750	-72.607903
981.445312	-73.046349
982.421875	-72.918938
983.398438	-72.215797
984.375000	-73.918289
985.351562	-72.906441
986.328125	-72.487892
987.304688	-71.550369
988.281250	-72.664474
989.257812	-74.352737
990.234375	-73.017891
991.210938	-72.838387
992.187500	-71.512550
993.164062	-72.527107
994.140625	-72.497841
995.117188	-71.791618
996.093750	-72.139603
997.070312	-72.932022
998.046875	-72.178688
999.023438	-71.666351
1000.000000	-71.676117
1000.976562	-69.652382
1001.953125	-71.024704
1002.929688	-69.474220
1003.906250	-71.059685
1004.882812	-70.909706
1005.859375	-69.276291
1006.835938	-70.289276
1007.812500	-69.838387
1008.789062	-71.098618
1009.765625	-69.857735
1010.742188	-70.659203
1011.718750	-69.992393
1012.695312	-71.374931
1013.671875	-70.382927
1014.648438	-68.968102
1015.625000	-69.060616
1016.601562	-68.437782
1017.578125	-68.699738
1018.554688	-68.775230
1019.531250	-67.938774
1020.507812	-68.618340
1021.484375	-68.247169
1022.460938	-68.887589
1023.437500	-68.515312
1024.414062	-69.025246
1025.390625	-67.248344
1026.367188	-68.164352
1027.343750	-66.355133
1028.320312	-68.774178
1029.296875	-66.966522
1030.273438	-67.115593
1031.250000	-67.431122
1032.226562	-67.143044
1033.203125	-66.537621
1034.179688	-66.126106
1035.156250	-66.042542
1036.132812	-64.682640
1037.109375	-65.393295
1038.085938	-66.307426
1039.062500	-64.775909
1040.039062	-66.245613
1041.015625	-64.386238
1041.992188	-63.795273
1042.968750	-64.803024
1043.945312	-63.359695
1044.921875	-62.599304
1045.898438	-61.648731
1046.875000	-61.789928
1047.851562	-61.596138
1048.828125	-63.470036
1049.804688	-62.340927
1050.781250	-61.135609
1051.757812	-61.308491
1052.734375	-63.228458
1053.710938	-61.883587
1054.687500	-60.490616
1055.664062	-59.937344
1056.640625	-61.173515
1057.617188	-61.441101
1058.593750	-60.886524
1059.570312	-60.093925
1060.546875	-59.468449
1061.523438	-60.009182
1062.500000	-60.906113
1063.476562	-60.966965
1064.453125	-61.462521
1065.429688	-61.024403
1066.406250	-61.229836
1067.382812	-60.960827
1068.359375	-60.626270
1069.335938	-58.752399
1070.312500	-60.910110
1071.289062	-62.507290
1072.265625	-60.535473
1073.242188	-60.842396
1074.218750	-60.297813
1075.195312	-61.163666
1076.171875	-62.783035
1077.148438	-62.601658
1078.125000	-63.398304
1079.101562	-63.192440
1080.078125	-63.348923
1081.054688	-63.582199
1082.031250	-63.844063
1083.007812	-64.186188
1083.984375	-64.255257
1084.960938	-64.350029
1085.937500	-64.898216
1086.914062	-64.424004
1087.890625	-63.307896
1088.867188	-66.374603
1089.843750	-66.936211
1090.820312	-65.998047
1091.796875	-66.557716
1092.773438	-65.085068
1093.750000	-66.104492
1094.726562	-67.892967
1095.703125	-65.818443
1096.679688	-65.548424
1097.656250	-67.708664
1098.632812	-67.105751
1099.609375	-65.462090
1100.585938	-67.265717
1101.562500	-66.731064
1102.539062	-67.112839
1103.515625	-67.509560
1104.492188	-67.560211
1105.468750	-68.075493
1106.445312	-67.657478
1107.421875	-67.965927
1108.398438	-68.013977
1109.375000	-69.689384
1110.351562	-68.987137
1111.328125	-69.400314
1112.304688	-68.712639
1113.281250	-69.018494
1114.257812	-69.337906
1115.234375	-68.469421
1116.210938	-70.457985
1117.187500	-69.139168
1118.164062	-69.839371
1119.140625	-69.222237
1120.117188	-68.701263
1121.093750	-69.276131
1122.070312	-69.382751
1123.046875	-68.683662
1124.023438	-68.950363
1125.000000	-70.154671
1125.976562	-69.327423
1126.953125	-71.416039
1127.929688	-70.432243
1128.906250	-69.836426
1129.882812	-71.007317
1130.859375	-69.609650
1131.835938	-70.831757
1132.812500	-69.722321
1133.789062	-70.608849
1134.765625	-71.379662
1135.742188	-72.329018
1136.718750	-70.452324
1137.695312	-71.442398
1138.671875	-71.070412
1139.648438	-71.230812
1140.625000	-70.880966
1141.601562	-71.057480
1142.578125	-72.343369
1143.554688	-70.802689
1144.531250	-73.134453
1145.507812	-71.754646
1146.484375	-72.486740
1147.460938	-72.601387
1148.437500	-71.113945
1149.414062	-72.527519
1150.390625	-72.153465
1151.367188	-72.254807
1152.343750	-71.726593
1153.320312	-70.874748
1154.296875	-73.224709
1155.273438	-72.425621
1156.250000	-72.834763
1157.226562	-73.160820
1158.203125	-73.125221
1159.179688	-72.412842
1160.156250	-72.498131
1161.132812	-74.032288
1162.109375	-73.914185
1163.085938	-73.556580
1164.062500	-73.313210
1165.039062	-73.994972
1166.015625	-72.701408
1166.992188	-73.023979
1167.968750	-73.957062
1168.945312	-72.697960
1169.921875	-73.095924
1170.898438	-73.340500
1171.875000	-72.931107
1172.851562	-73.866142
1173.828125	-73.984390
1174.804688	-73.304649
1175.781250	-73.402435
1176.757812	-73.509087
1177.734375	-74.275780
1178.710938	-75.220802
1179.687500	-73.790756
1180.664062	-74.448715
1181.640625	-73.385010
1182.617188	-73.815903
1183.593750	-73.428413
1184.570312	-74.505310
1185.546875	-73.701881
1186.523438	-72.779091
1187.500000	-74.158195
1188.476562	-74.003075
1189.453125	-72.998169
