Frequency (Hz)	Level (dB)
2001.953125	-49.906612
2002.929688	-48.811539
2003.906250	-49.460781
2004.882812	-49.244675
2005.859375	-49.351757
2006.835938	-49.604942
2007.812500	-50.586288
2008.789062	-49.878067
2009.765625	-50.161728
2010.742188	-50.495281
2011.718750	-50.361256
2012.695312	-50.073792
2013.671875	-51.022747
2014.648438	-51.315441
2015.625000	-51.923897
2016.601562	-52.144650
2017.578125	-52.629322
2018.554688	-51.858135
2019.531250	-52.939552
2020.507812	-52.045609
2021.484375	-52.481056
2022.460938	-53.808971
2023.437500	-53.439865
2024.414062	-53.136135
2025.390625	-53.521019
2026.367188	-53.993259
2027.343750	-55.241692
2028.320312	-55.262115
2029.296875	-55.149391
2030.273438	-55.722088
2031.250000	-56.670704
2032.226562	-56.805740
2033.203125	-56.114979
2034.179688	-56.089077
2035.156250	-57.006897
2036.132812	-56.013771
2037.109375	-56.439064
2038.085938	-56.334145
2039.062500	-58.716087
2040.039062	-57.289856
2041.015625	-56.906513
2041.992188	-58.526588
2042.968750	-58.292038
2043.945312	-58.183052
2044.921875	-58.673668
2045.898438	-58.602543
2046.875000	-59.125603
2047.851562	-58.872875
2048.828125	-59.091000
2049.804688	-60.115917
2050.781250	-58.756397
2051.757812	-59.228146
2052.734375	-59.205936
2053.710938	-59.239273
2054.687500	-60.422573
2055.664062	-60.511650
2056.640625	-58.058319
2057.617188	-59.254272
2058.593750	-60.189411
2059.570312	-60.474045
2060.546875	-60.499763
2061.523438	-60.195995
2062.500000	-59.274757
2063.476562	-61.526985
2064.453125	-61.471592
2065.429688	-61.084721
2066.406250	-61.894897
2067.382812	-61.008289
2068.359375	-60.794155
2069.335938	-60.727970
2070.312500	-61.477600
2071.289062	-61.805855
2072.265625	-61.592312
2073.242188	-60.301838
2074.218750	-61.502693
2075.195312	-61.299438
2076.171875	-61.209183
2077.148438	-63.715355
2078.125000	-61.509163
2079.101562	-62.982033
2080.078125	-62.301228
2081.054688	-63.178299
2082.031250	-61.617775
2083.007812	-62.545788
2083.984375	-61.459629
2084.960938	-62.396038
2085.937500	-63.226700
2086.914062	-62.697899
2087.890625	-62.221783
2088.867188	-61.941620
2089.843750	-62.335686
2090.820312	-61.729259
2091.796875	-61.569820
2092.773438	-61.860180
2093.750000	-62.898499
2094.726562	-63.524651
2095.703125	-62.954277
2096.679688	-62.853657
2097.656250	-63.199825
2098.632812	-61.818119
2099.609375	-62.037437
2100.585938	-63.375763
2101.562500	-62.644501
2102.539062	-61.867184
2103.515625	-62.490078
2104.492188	-62.209854
2105.468750	-62.040070
2106.445312	-63.407433
2107.421875	-63.376766
2108.398438	-62.775631
2109.375000	-62.598907
2110.351562	-62.497345
2111.328125	-63.340729
2112.304688	-62.566360
2113.281250	-62.772987
2114.257812	-63.248253
2115.234375	-62.519726
2116.210938	-61.762188
2117.187500	-64.142601
2118.164062	-62.867958
2119.140625	-61.220615
2120.117188	-63.251472
2121.093750	-61.620407
2122.070312	-62.929516
2123.046875	-62.635979
2124.023438	-61.326950
2125.000000	-62.231087
2125.976562	-61.493103
2126.953125	-63.659798
2127.929688	-62.865837
2128.906250	-61.362373
2129.882812	-63.156437
2130.859375	-63.387283
2131.835938	-62.560631
2132.812500	-62.277161
2133.789062	-63.463352
2134.765625	-62.999321
2135.742188	-61.110157
2136.718750	-62.458904
2137.695312	-62.341980
2138.671875	-62.237305
2139.648438	-63.961620
2140.625000	-62.809570
2141.601562	-62.864140
2142.578125	-62.266922
2143.554688	-62.421597
2144.531250	-62.938732
2145.507812	-62.241730
2146.484375	-60.950436
2147.460938	-61.472530
2148.437500	-61.392574
2149.414062	-61.663364
2150.390625	-60.273277
2151.367188	-62.067566
2152.343750	-62.112595
2153.320312	-60.939777
2154.296875	-62.735996
2155.273438	-60.777599
2156.250000	-60.669121
2157.226562	-60.842712
2158.203125	-60.841190
2159.179688	-62.053097
2160.156250	-62.100101
2161.132812	-61.997498
2162.109375	-59.721851
2163.085938	-60.545231
2164.062500	-59.377720
2165.039062	-60.084656
2166.015625	-60.753609
2166.992188	-59.818695
2167.968750	-60.077583
2168.945312	-59.545452
2169.921875	-58.558315
2170.898438	-59.823135
2171.875000	-59.232754
2172.851562	-58.915638
2173.828125	-57.723160
2174.804688	-59.402061
2175.781250	-60.391300
2176.757812	-59.580685
2177.734375	-58.219727
2178.710938	-59.632629
2179.687500	-59.048809
2180.664062	-60.011654
2181.640625	-58.477196
2182.617188	-58.105473
2183.593750	-57.368099
2184.570312	-57.124897
2185.546875	-57.223385
2186.523438	-57.779816
2187.500000	-58.234406
2188.476562	-56.454899
2189.453125	-55.949055
2190.429688	-57.996262
2191.406250	-57.248779
2192.382812	-56.423508
2193.359375	-55.624958
2194.335938	-56.801601
2195.312500	-56.514870
2196.289062	-55.015938
2197.265625	-54.932007
2198.242188	-54.425945
2199.218750	-53.569653
2200.195312	-54.776752
2201.171875	-53.760963
2202.148438	-54.189014
2203.125000	-53.837841
2204.101562	-53.099880
2205.078125	-52.841030
2206.054688	-52.881111
2207.031250	-53.662834
2208.007812	-52.982342
2208.984375	-51.480785
2209.960938	-51.339489
2210.937500	-51.751160
2211.914062	-51.697071
2212.890625	-50.842213
2213.867188	-50.201000
2214.843750	-50.391647
2215.820312	-49.573326
2216.796875	-49.077843
2217.773438	-49.064247
2218.750000	-48.732117
2219.726562	-48.364799
2220.703125	-48.222801
2221.679688	-48.445896
2222.656250	-47.130840
2223.632812	-46.408295
2224.609375	-48.015923
2225.585938	-48.101265
2226.562500	-46.230587
2227.539062	-47.029453
2228.515625	-46.943398
2229.492188	-46.857620
2230.468750	-46.975746
2231.445312	-48.214508
2232.421875	-47.527462
2233.398438	-46.866657
2234.375000	-48.073055
2235.351562	-48.031609
2236.328125	-48.838284
2237.304688	-47.748428
2238.281250	-48.319916
2239.257812	-48.741997
2240.234375	-49.437717
2241.210938	-49.476547
2242.187500	-50.592541
2243.164062	-49.355679
2244.140625	-50.503990
2245.117188	-51.149033
2246.093750	-51.730762
2247.070312	-50.609303
2248.046875	-51.902042
2249.023438	-52.124039
2250.000000	-51.422894
2250.976562	-50.927971
2251.953125	-51.974991
2252.929688	-53.847881
2253.906250	-52.860275
2254.882812	-54.259541
2255.859375	-53.011196
2256.835938	-53.475544
2257.812500	-54.710526
2258.789062	-55.013046
2259.765625	-54.347591
2260.742188	-55.452759
2261.718750	-54.374866
2262.695312	-55.238224
2263.671875	-55.737743
2264.648438	-54.870056
2265.625000	-54.587475
2266.601562	-56.003632
2267.578125	-55.313747
2268.554688	-55.957417
2269.531250	-55.299397
2270.507812	-56.092270
2271.484375	-56.707977
2272.460938	-55.983700
2273.437500	-56.868164
2274.414062	-56.879723
2275.390625	-57.425964
2276.367188	-57.274738
2277.343750	-57.802307
2278.320312	-57.061905
2279.296875	-56.654461
2280.273438	-57.735718
2281.250000	-58.683109
2282.226562	-58.812588
2283.203125	-57.918861
2284.179688	-57.996422
2285.156250	-60.110519
2286.132812	-57.847767
2287.109375	-58.250385
2288.085938	-58.295517
2289.062500	-58.395424
2290.039062	-59.085144
2291.015625	-58.716663
2291.992188	-57.555542
2292.968750	-58.213608
2293.945312	-58.772034
2294.921875	-59.722542
2295.898438	-59.322903
2296.875000	-59.498436
2297.851562	-58.361401
2298.828125	-60.065666
2299.804688	-59.150440
2300.781250	-59.199749
2301.757812	-58.856915
2302.734375	-58.727379
2303.710938	-59.252201
2304.687500	-58.697464
2305.664062	-60.804256
2306.640625	-60.304794
2307.617188	-59.994114
2308.593750	-59.352417
2309.570312	-59.766396
2310.546875	-58.214256
2311.523438	-59.975971
2312.500000	-59.622597
2313.476562	-60.159821
2314.453125	-60.038177
2315.429688	-59.839230
2316.406250	-59.136539
2317.382812	-60.996910
2318.359375	-61.493492
2319.335938	-59.756512
2320.312500	-60.023426
2321.289062	-60.034664
2322.265625	-59.575050
2323.242188	-60.436794
2324.218750	-59.663784
2325.195312	-61.005386
2326.171875	-60.242859
2327.148438	-59.681858
2328.125000	-58.938076
2329.101562	-60.363583
2330.078125	-59.544315
2331.054688	-58.869583
2332.031250	-59.206707
2333.007812	-60.773899
2333.984375	-60.149342
2334.960938	-60.706482
2335.937500	-60.409218
2336.914062	-61.312206
2337.890625	-60.852592
2338.867188	-59.932575
2339.843750	-59.418816
2340.820312	-60.035381
2341.796875	-60.355289
2342.773438	-60.454494
2343.750000	-60.530655
2344.726562	-59.449966
2345.703125	-60.100525
2346.679688	-58.722443
2347.656250	-60.047390
2348.632812	-61.524960
2349.609375	-60.853046
2350.585938	-60.817284
2351.562500	-59.299061
2352.539062	-59.183250
2353.515625	-60.820194
2354.492188	-59.498676
2355.468750	-60.058418
2356.445312	-60.012363
2357.421875	-59.476902
2358.398438	-60.244377
2359.375000	-60.410233
2360.351562	-60.208084
2361.328125	-60.024437
2362.304688	-60.053223
2363.281250	-59.723724
2364.257812	-59.749996
2365.234375	-58.652786
2366.210938	-59.983547
2367.187500	-59.130859
2368.164062	-58.669666
2369.140625	-59.202267
2370.117188	-58.914814
2371.093750	-58.510273
2372.070312	-59.608501
2373.046875	-59.525845
2374.023438	-58.203278
2375.000000	-58.959106
2375.976562	-58.778847
2376.953125	-59.869934
2377.929688	-59.236202
2378.906250	-58.638241
2379.882812	-59.885368
2380.859375	-58.199909
2381.835938	-58.993877
2382.812500	-58.304638
2383.789062	-58.768673
2384.765625	-58.127083
2385.742188	-58.183414
2386.718750	-57.461468
2387.695312	-58.217354
2388.671875	-58.972698
2389.648438	-57.824764
2390.625000	-58.530151
2391.601562	-57.113140
2392.578125	-56.430767
2393.554688	-56.172462
2394.531250	-56.743893
2395.507812	-57.053211
2396.484375	-56.435539
2397.460938	-55.442684
2398.437500	-55.905693
2399.414062	-57.192791
2400.390625	-56.281273
2401.367188	-55.718197
2402.343750	-55.717434
2403.320312	-55.343052
2404.296875	-54.631901
2405.273438	-55.892052
2406.250000	-56.103588
2407.226562	-54.303757
2408.203125	-56.064632
2409.179688	-56.288578
2410.156250	-55.581409
2411.132812	-54.338581
2412.109375	-53.847599
2413.085938	-54.389889
2414.062500	-53.071655
2415.039062	-53.091755
2416.015625	-52.387798
2416.992188	-53.009495
2417.968750	-52.785496
2418.945312	-52.426147
2419.921875	-52.955376
2420.898438	-51.560196
2421.875000	-52.089024
2422.851562	-53.199509
2423.828125	-52.454048
2424.804688	-51.112137
2425.781250	-50.816837
2426.757812	-52.466267
2427.734375	-50.771122
2428.710938	-51.625725
2429.687500	-49.806866
2430.664062	-49.341442
2431.640625	-49.561874
2432.617188	-49.592743
2433.593750	-49.656387
2434.570312	-49.267204
2435.546875	-49.702991
2436.523438	-48.764812
2437.500000	-49.612713
2438.476562	-48.050346
2439.453125	-47.225536
2440.429688	-49.414799
2441.406250	-47.299427
2442.382812	-47.638939
2443.359375	-47.531757
2444.335938	-46.649616
2445.312500	-46.808506
2446.289062	-46.818993
2447.265625	-46.121166
2448.242188	-45.978031
2449.218750	-46.343121
2450.195312	-45.720806
2451.171875	-45.013309
2452.148438	-44.658222
2453.125000	-44.941490
2454.101562	-45.829922
2455.078125	-45.953457
2456.054688	-46.761131
2457.031250	-45.527206
2458.007812	-45.796375
2458.984375	-48.017128
2459.960938	-46.781925
2460.937500	-47.317314
2461.914062	-46.863499
2462.890625	-47.203178
2463.867188	-47.177246
2464.843750	-47.018173
2465.820312	-48.790977
2466.796875	-47.966442
2467.773438	-49.679962
2468.750000	-49.941307
2469.726562	-50.423512
2470.703125	-50.004257
2471.679688	-50.562740
2472.656250	-51.449623
2473.632812	-49.039089
2474.609375	-51.732197
2475.585938	-51.711811
2476.562500	-50.479702
2477.539062	-52.226257
2478.515625	-51.772770
2479.492188	-51.756569
2480.468750	-51.976974
2481.445312	-52.465328
2482.421875	-52.279598
2483.398438	-52.788696
2484.375000	-53.034218
2485.351562	-52.973686
2486.328125	-52.089195
2487.304688	-52.357338
2488.281250	-53.634876
2489.257812	-52.906879
2490.234375	-52.950569
2491.210938	-53.580627
2492.187500	-54.024025
2493.164062	-54.444775
2494.140625	-53.196522
2495.117188	-54.750782
2496.093750	-54.510746
2497.070312	-53.932659
2498.046875	-54.640797
2499.023438	-55.159557
2500.000000	-55.650291
2500.976562	-54.217148
2501.953125	-55.547314
2502.929688	-55.521767
2503.906250	-55.895737
2504.882812	-55.391895
2505.859375	-56.370483
2506.835938	-56.120773
2507.812500	-55.846752
2508.789062	-56.853329
2509.765625	-56.737068
2510.742188	-57.017941
2511.718750	-56.282471
2512.695312	-55.277634
2513.671875	-56.883236
2514.648438	-57.115917
2515.625000	-56.715969
2516.601562	-56.626873
2517.578125	-56.302631
2518.554688	-56.332924
2519.531250	-57.515575
2520.507812	-57.147079
2521.484375	-57.804306
2522.460938	-57.322769
2523.437500	-57.745598
2524.414062	-56.962296
2525.390625	-57.354279
2526.367188	-57.247818
2527.343750	-57.483379
2528.320312	-56.444508
2529.296875	-56.532261
2530.273438	-57.961765
2531.250000	-57.595768
2532.226562	-56.712662
2533.203125	-57.478588
2534.179688	-59.016415
2535.156250	-59.121559
2536.132812	-57.990250
2537.109375	-58.803135
2538.085938	-57.341057
2539.062500	-57.507629
2540.039062	-59.397610
2541.015625	-57.121964
2541.992188	-58.553802
2542.968750	-57.458622
2543.945312	-57.462158
2544.921875	-59.074200
2545.898438	-58.614033
2546.875000	-57.554993
2547.851562	-58.029945
2548.828125	-58.117947
2549.804688	-56.984089
2550.781250	-56.803902
2551.757812	-57.768032
2552.734375	-58.015785
2553.710938	-56.250751
2554.687500	-58.231461
2555.664062	-60.299080
2556.640625	-58.158314
2557.617188	-57.811573
2558.593750	-57.185246
2559.570312	-58.207920
2560.546875	-57.813515
2561.523438	-58.991936
2562.500000	-59.440540
2563.476562	-58.266449
2564.453125	-56.575756
2565.429688	-58.069252
2566.406250	-59.062492
2567.382812	-57.725239
2568.359375	-57.999489
2569.335938	-57.569736
2570.312500	-57.694489
2571.289062	-57.084377
2572.265625	-58.015068
2573.242188	-58.293583
2574.218750	-57.543411
2575.195312	-57.842781
2576.171875	-56.979874
2577.148438	-56.911568
2578.125000	-56.233315
2579.101562	-57.607925
2580.078125	-56.912777
2581.054688	-57.091576
2582.031250	-57.651440
2583.007812	-57.700592
2583.984375	-57.683090
2584.960938	-56.986927
2585.937500	-58.409069
2586.914062	-57.289841
2587.890625	-56.070652
2588.867188	-57.399258
2589.843750	-57.754265
2590.820312	-56.822231
2591.796875	-55.486935
2592.773438	-57.577187
2593.750000	-55.919182
2594.726562	-57.982937
2595.703125	-57.540359
2596.679688	-56.563999
2597.656250	-55.317627
2598.632812	-55.001434
2599.609375	-56.367165
2600.585938	-56.118717
2601.562500	-56.942978
2602.539062	-56.505917
2603.515625	-55.557068
2604.492188	-57.361000
2605.468750	-56.329880
2606.445312	-54.320789
2607.421875	-56.148926
2608.398438	-53.728992
2609.375000	-54.880875
2610.351562	-54.858910
2611.328125	-55.841652
2612.304688	-55.486336
2613.281250	-53.989185
2614.257812	-55.271049
2615.234375	-54.779945
2616.210938	-54.599400
2617.187500	-56.019867
2618.164062	-53.979641
2619.140625	-53.525097
2620.117188	-54.059483
2621.093750	-53.351940
2622.070312	-54.983028
2623.046875	-54.741974
2624.023438	-54.113968
2625.000000	-53.788906
2625.976562	-53.153324
2626.953125	-53.854679
2627.929688	-52.847416
2628.906250	-53.092587
2629.882812	-52.823898
2630.859375	-51.272789
2631.835938	-51.965427
2632.812500	-51.948048
2633.789062	-52.384956
2634.765625	-53.197285
2635.742188	-52.401134
2636.718750	-52.123997
2637.695312	-52.370304
2638.671875	-51.995548
2639.648438	-50.558640
2640.625000	-51.302681
2641.601562	-50.205990
2642.578125	-50.635120
2643.554688	-49.764587
2644.531250	-48.683281
2645.507812	-49.137966
2646.484375	-50.348736
2647.460938	-48.084381
2648.437500	-48.916553
2649.414062	-48.650394
2650.390625	-47.755199
2651.367188	-48.691429
2652.343750	-47.286819
2653.320312	-49.037167
2654.296875	-48.809189
2655.273438	-47.074280
2656.250000	-45.773190
2657.226562	-46.545876
2658.203125	-45.967808
2659.179688	-46.042316
2660.156250	-46.146488
2661.132812	-46.091976
2662.109375	-46.605385
2663.085938	-46.401814
2664.062500	-47.262020
2665.039062	-44.640438
2666.015625	-45.898380
2666.992188	-45.342014
2667.968750	-43.697262
2668.945312	-43.867317
2669.921875	-44.774532
2670.898438	-44.869843
2671.875000	-43.780964
2672.851562	-44.121067
2673.828125	-45.531425
2674.804688	-44.313499
2675.781250	-44.817219
2676.757812	-45.477585
2677.734375	-45.456501
2678.710938	-44.295406
2679.687500	-44.950077
2680.664062	-44.824577
2681.640625	-45.308834
2682.617188	-45.811863
2683.593750	-45.656010
2684.570312	-46.618118
2685.546875	-47.818287
2686.523438	-47.835083
2687.500000	-45.653538
2688.476562	-47.160603
2689.453125	-47.176537
2690.429688	-48.176182
2691.406250	-47.642391
2692.382812	-47.720287
2693.359375	-47.647167
2694.335938	-49.285549
2695.312500	-48.236744
2696.289062	-48.350029
2697.265625	-48.194286
2698.242188	-48.274250
2699.218750	-48.961716
2700.195312	-49.586754
2701.171875	-49.272545
2702.148438	-49.774120
2703.125000	-48.674927
2704.101562	-50.112217
2705.078125	-50.433933
2706.054688	-49.318779
2707.031250	-50.985630
2708.007812	-50.422611
2708.984375	-49.431187
2709.960938	-50.850319
2710.937500	-50.809303
2711.914062	-52.250797
2712.890625	-51.791080
2713.867188	-52.035446
2714.843750	-52.405617
2715.820312	-51.547798
2716.796875	-51.289696
2717.773438	-52.488518
2718.750000	-52.463661
2719.726562	-52.966335
2720.703125	-51.923904
2721.679688	-52.898804
2722.656250	-52.018147
2723.632812	-54.829750
2724.609375	-52.437244
2725.585938	-53.262981
2726.562500	-52.585758
2727.539062	-52.743145
2728.515625	-53.220638
2729.492188	-53.390255
2730.468750	-53.232677
2731.445312	-54.090160
2732.421875	-55.049133
2733.398438	-54.794628
2734.375000	-53.648937
2735.351562	-53.891129
2736.328125	-54.395382
2737.304688	-54.343079
2738.281250	-53.782383
2739.257812	-54.343182
2740.234375	-54.376549
2741.210938	-55.269737
2742.187500	-56.303097
2743.164062	-54.772461
2744.140625	-55.093002
2745.117188	-53.355595
2746.093750	-54.890278
2747.070312	-55.664257
2748.046875	-55.285179
2749.023438	-54.627735
2750.000000	-54.697979
2750.976562	-55.686924
2751.953125	-54.598751
2752.929688	-54.430290
2753.906250	-55.840477
2754.882812	-54.693249
2755.859375	-55.938232
2756.835938	-55.705036
2757.812500	-55.030266
2758.789062	-53.917187
2759.765625	-55.378525
2760.742188	-55.065231
2761.718750	-54.542740
2762.695312	-54.810421
2763.671875	-55.234219
2764.648438	-56.180626
2765.625000	-55.028130
2766.601562	-56.066547
2767.578125	-54.475674
2768.554688	-55.722511
2769.531250	-55.910915
2770.507812	-55.089520
2771.484375	-54.401783
2772.460938	-56.475895
2773.437500	-56.878323
2774.414062	-55.646240
2775.390625	-55.220776
2776.367188	-55.362637
2777.343750	-55.634865
2778.320312	-55.646397
2779.296875	-56.088524
2780.273438	-57.000340
2781.250000	-56.631641
2782.226562	-55.559196
2783.203125	-56.844219
2784.179688	-56.283222
2785.156250	-56.429600
2786.132812	-55.949715
2787.109375	-56.777943
2788.085938	-55.991253
2789.062500	-58.132416
2790.039062	-55.917168
2791.015625	-55.728619
2791.992188	-56.216568
2792.968750	-56.075043
2793.945312	-55.402363
2794.921875	-55.358917
2795.898438	-55.279381
2796.875000	-56.552738
2797.851562	-55.863926
2798.828125	-56.096828
2799.804688	-55.746357
2800.781250	-55.659729
2801.757812	-55.858646
2802.734375	-55.349041
2803.710938	-56.174461
2804.687500	-56.627216
2805.664062	-55.687706
2806.640625	-54.344273
2807.617188	-54.210804
2808.593750	-55.482109
2809.570312	-55.740318
2810.546875	-56.191677
2811.523438	-55.938931
2812.500000	-55.748650
2813.476562	-55.130943
2814.453125	-54.814354
2815.429688	-54.627666
2816.406250	-54.707005
2817.382812	-54.612499
2818.359375	-54.038971
2819.335938	-53.378326
2820.312500	-53.173538
2821.289062	-54.423275
2822.265625	-54.081982
2823.242188	-52.965130
2824.218750	-53.174122
2825.195312	-54.149963
2826.171875	-53.901814
2827.148438	-54.603237
2828.125000	-53.618706
2829.101562	-53.423073
2830.078125	-54.499977
2831.054688	-52.463692
2832.031250	-52.443035
2833.007812	-52.819111
2833.984375	-53.029716
2834.960938	-53.875408
2835.937500	-52.971313
2836.914062	-52.821655
2837.890625	-53.494728
2838.867188	-53.840805
2839.843750	-52.610664
2840.820312	-52.388134
2841.796875	-51.408089
2842.773438	-52.486858
2843.750000	-52.285072
2844.726562	-52.492401
2845.703125	-51.630802
2846.679688	-50.879280
2847.656250	-52.055325
2848.632812	-51.335342
2849.609375	-51.029198
2850.585938	-50.471828
2851.562500	-51.503281
2852.539062	-51.125244
2853.515625	-50.848202
2854.492188	-51.398403
2855.468750	-49.488731
2856.445312	-49.551693
2857.421875	-51.305595
2858.398438	-49.930809
2859.375000	-50.681076
2860.351562	-50.500919
2861.328125	-48.967758
2862.304688	-49.866978
2863.281250	-49.567852
2864.257812	-47.681156
2865.234375	-47.942955
2866.210938	-49.037357
2867.187500	-48.609726
2868.164062	-47.031113
2869.140625	-47.420780
2870.117188	-47.512226
2871.093750	-46.971840
2872.070312	-47.567791
2873.046875	-46.478455
2874.023438	-46.721989
2875.000000	-46.717098
2875.976562	-46.569790
2876.953125	-46.813007
2877.929688	-46.157162
2878.906250	-44.521378
2879.882812	-46.233536
2880.859375	-45.071133
2881.835938	-44.411491
2882.812500	-44.054379
2883.789062	-44.486736
2884.765625	-44.913628
2885.742188	-44.460316
2886.718750	-43.719723
2887.695312	-43.290497
2888.671875	-43.630379
2889.648438	-43.717510
2890.625000	-43.870342
2891.601562	-44.652637
2892.578125	-43.830292
2893.554688	-43.181187
2894.531250	-42.868629
2895.507812	-43.668694
2896.484375	-43.788677
2897.460938	-43.572536
2898.437500	-42.888912
2899.414062	-42.306057
2900.390625	-42.447548
2901.367188	-43.238068
2902.343750	-43.647545
2903.320312	-43.610588
2904.296875	-44.994907
2905.273438	-45.023846
2906.250000	-44.228119
2907.226562	-44.121517
2908.203125	-43.984932
2909.179688	-45.065552
2910.156250	-47.358799
2911.132812	-45.574368
2912.109375	-44.725624
2913.085938	-46.304237
2914.062500	-46.405685
2915.039062	-46.983089
2916.015625	-47.200867
2916.992188	-47.021023
2917.968750	-46.139946
2918.945312	-47.009335
2919.921875	-47.062943
2920.898438	-46.711876
2921.875000	-47.140980
2922.851562	-48.956036
2923.828125	-48.608490
2924.804688	-47.959373
2925.781250	-47.070248
2926.757812	-47.950062
2927.734375	-48.682259
2928.710938	-49.644398
2929.687500	-49.402859
2930.664062	-48.999939
2931.640625	-51.125935
2932.617188	-50.211639
2933.593750	-50.225498
2934.570312	-49.130463
2935.546875	-50.387177
2936.523438	-50.097389
2937.500000	-49.379009
2938.476562	-50.858570
2939.453125	-49.296543
2940.429688	-50.513363
2941.406250	-49.916157
2942.382812	-50.694981
2943.359375	-50.059200
2944.335938	-50.401340
2945.312500	-50.981945
2946.289062	-50.415508
2947.265625	-51.175201
2948.242188	-52.153721
2949.218750	-51.323536
2950.195312	-51.973221
2951.171875	-51.008160
2952.148438	-51.923164
2953.125000	-51.587936
2954.101562	-50.986622
2955.078125	-52.612213
2956.054688	-51.858692
2957.031250	-52.543823
2958.007812	-52.524384
2958.984375	-52.367290
2959.960938	-53.440392
2960.937500	-51.486568
2961.914062	-52.465405
2962.890625	-53.254837
2963.867188	-52.722084
2964.843750	-52.654144
2965.820312	-52.815853
2966.796875	-53.111107
2967.773438	-53.580875
2968.750000	-53.119312
2969.726562	-53.810711
2970.703125	-54.463837
2971.679688	-53.513405
2972.656250	-53.777683
2973.632812	-54.368168
2974.609375	-54.730621
2975.585938	-53.105934
2976.562500	-52.829479
2977.539062	-53.912872
2978.515625	-53.584961
2979.492188	-53.274685
2980.468750	-55.128738
2981.445312	-53.065121
2982.421875	-53.731445
2983.398438	-53.760014
2984.375000	-54.413254
2985.351562	-55.065075
2986.328125	-54.425892
2987.304688	-54.565182
2988.281250	-53.602394
2989.257812	-54.565372
2990.234375	-55.225803
2991.210938	-54.440163
2992.187500	-53.293633
2993.164062	-53.791927
2994.140625	-54.357983
2995.117188	-54.765369
2996.093750	-55.585949
2997.070312	-54.298210
2998.046875	-55.385948
2999.023438	-55.108803
3000.000000	-54.117859
3000.976562	-53.810711
3001.953125	-54.464481
3002.929688	-55.277779
3003.906250	-54.281734
3004.882812	-54.954704
3005.859375	-53.982124
3006.835938	-52.499741
3007.812500	-55.206326
3008.789062	-54.269852
3009.765625	-54.288273
3010.742188	-53.892284
3011.718750	-53.621536
3012.695312	-54.565117
3013.671875	-54.426548
3014.648438	-54.602875
3015.625000	-55.022297
3016.601562	-54.763813
3017.578125	-53.898617
3018.554688	-54.145855
3019.531250	-53.965866
3020.507812	-55.080002
3021.484375	-55.126961
3022.460938	-54.354004
3023.437500	-54.826820
3024.414062	-53.750282
3025.390625	-55.424080
3026.367188	-54.060085
3027.343750	-54.602379
3028.320312	-53.370541
3029.296875	-54.364468
3030.273438	-54.031223
3031.250000	-54.269466
3032.226562	-54.584244
3033.203125	-54.919067
3034.179688	-54.327225
3035.156250	-53.243805
3036.132812	-54.090477
3037.109375	-53.199348
3038.085938	-53.834061
3039.062500	-53.591560
3040.039062	-52.942764
3041.015625	-53.064442
3041.992188	-53.345398
3042.968750	-52.742805
3043.945312	-53.871151
3044.921875	-54.381042
3045.898438	-53.223602
3046.875000	-52.888115
3047.851562	-53.092957
3048.828125	-54.007309
3049.804688	-52.258198
3050.781250	-53.034046
3051.757812	-52.718052
3052.734375	-53.260849
3053.710938	-52.892498
3054.687500	-52.540646
3055.664062	-53.577576
3056.640625	-51.711746
3057.617188	-52.501831
3058.593750	-51.662262
3059.570312	-52.817223
3060.546875	-52.269955
3061.523438	-51.343056
3062.500000	-51.772297
3063.476562	-52.095516
3064.453125	-50.978634
3065.429688	-51.565651
3066.406250	-52.164673
3067.382812	-51.199894
3068.359375	-51.381386
3069.335938	-51.591625
3070.312500	-52.004723
3071.289062	-50.350189
3072.265625	-49.667736
3073.242188	-50.603203
3074.218750	-50.809235
3075.195312	-50.500988
3076.171875	-49.054459
3077.148438	-49.504471
3078.125000	-50.091499
3079.101562	-49.758465
3080.078125	-48.479340
3081.054688	-49.433079
3082.031250	-49.509190
3083.007812	-47.768192
3083.984375	-50.522457
3084.960938	-49.544117
3085.937500	-48.797192
3086.914062	-48.599277
3087.890625	-49.692425
3088.867188	-48.816029
3089.843750	-47.847927
3090.820312	-48.721306
3091.796875	-46.851345
3092.773438	-47.759239
3093.750000	-48.441517
3094.726562	-46.932270
3095.703125	-46.822906
3096.679688	-46.504002
3097.656250	-46.990936
3098.632812	-45.380440
3099.609375	-45.897816
3100.585938	-45.560364
3101.562500	-44.963451
3102.539062	-44.671402
3103.515625	-44.907406
3104.492188	-45.262592
3105.468750	-44.393116
3106.445312	-44.377918
3107.421875	-44.238441
3108.398438	-44.527840
3109.375000	-44.761730
3110.351562	-43.964790
3111.328125	-44.315720
3112.304688	-43.594559
3113.281250	-43.049286
3114.257812	-42.436600
3115.234375	-43.006241
3116.210938	-43.396385
3117.187500	-44.625816
3118.164062	-42.925274
3119.140625	-41.979622
3120.117188	-42.846561
3121.093750	-42.900013
3122.070312	-43.179081
3123.046875	-43.032921
3124.023438	-43.599815
3125.000000	-43.780502
3125.976562	-41.768730
3126.953125	-43.752499
3127.929688	-44.674587
3128.906250	-44.444744
3129.882812	-43.720924
3130.859375	-44.124203
3131.835938	-43.989269
3132.812500	-44.380878
3133.789062	-45.100418
3134.765625	-45.032722
3135.742188	-44.844650
3136.718750	-45.147358
3137.695312	-45.207626
3138.671875	-46.868809
